iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,post_hoc_surrogate_incumbent_iteration,post_hoc_surrogate_incumbent_mean,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
231,0.20236240913811,0.2976970560303893,0.3028252611585944,193,-0.8067737817764282,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.04458333333333317,0.17545399935307923,0.1730558598028478
232,0.20197300103842164,0.2915716999050332,0.3048907882241215,193,-0.8067762851715088,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.04333333333333357,0.15161036920659796,0.18171860997709866
233,0.20301142263759087,0.28637226970560303,0.30439221272554606,193,-0.8067712187767029,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.04666666666666679,0.13137100873342225,0.17962760131434863
234,0.20041536863966758,0.29611823361823364,0.30284900284900285,193,-0.8068251609802246,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.03833333333333304,0.1693082574742384,0.1731554316439314
235,0.19626168224299068,0.29799382716049383,0.3015075973409307,193,-0.8069274425506592,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.02500000000000018,0.1766092139919593,0.16752962262272267
236,0.2018431983385255,0.2953347578347578,0.3157644824311491,193,-0.8068535327911377,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.04291666666666692,0.16625849082759533,0.22732251319326913
237,0.20340083073727921,0.29363722697056027,0.3024810066476733,193,-0.8067932724952698,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.047916666666666385,0.1596506630932022,0.17161206810713955
238,0.19236760124610586,0.2863247863247862,0.3073717948717948,193,-0.8074032068252563,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.01249999999999991,0.131186174391201,0.1921238673703076
239,0.19444444444444442,0.2945868945868946,0.2952635327635328,193,-0.8075987696647644,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.019166666666666696,0.16334734993761799,0.14134222841780386
240,0.20651609553478723,0.3080721747388414,0.3001424501424502,193,-0.8076223731040955,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.057916666666667095,0.21584030312832084,0.16180424176043082
241,0.19742990654205606,0.2884496676163343,0.3013651471984805,193,-0.8076768517494202,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.028750000000000043,0.1394575112055816,0.16693219157622247
242,0.2390965732087228,0.2653371320037987,0.29011158594491926,193,-0.8077042698860168,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.16250000000000026,0.049489395129614894,0.11973513890271857
243,0.1987279335410177,0.30303893637226964,0.3117640075973408,193,-0.8077406287193298,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.03291666666666692,0.19624786285291743,0.2105446579707256
244,0.1953530633437175,0.2915954415954416,0.30611348528015203,193,-0.8075681924819946,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.02208333333333326,0.1517027863777086,0.18684655979289122
245,0.19016095534787125,0.29033713200379874,0.3014007597340931,245,-0.8081679344177246,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.00541666666666683,0.14680467630885805,0.16708154933784763
246,0.2026220145379024,0.2900166191832859,0.3033238366571699,245,-0.8080929517745972,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.04541666666666683,0.14555704449886775,0.17514686846559782
247,0.20132398753894076,0.29049145299145307,0.3058167141500475,245,-0.8081772327423096,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.04124999999999995,0.14740538792107566,0.18560191177934926
248,0.1973001038421598,0.2996913580246914,0.3064933523266856,245,-0.8080175518989563,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.028333333333333037,0.18321704172635245,0.18843970925022419
249,0.19522326064382145,0.2991452991452992,0.300201804368471,245,-0.8081316351890564,363700,2,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_holdout,0.021666666666666962,0.18109144679081352,0.16205317136313865
0,0.21029306134024117,0.2791310541310541,0.2821699905033238,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.07004072690217426,0.10318377154475253,0.08642835806034077
1,0.3249062951487651,0.3410375118708452,0.32554605887939214,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.4379492074275361,0.34416154521510045,0.26834611171960565
2,0.2356963279944918,0.2910493827160494,0.29508547008547015,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.1515852128623188,0.14957719144216966,0.14059543960967896
3,0.2621096712887715,0.28694207027540364,0.2929249762583096,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.2363720448369566,0.13358902084007182,0.13153440207109465
4,0.21326423808636952,0.26844729344729334,0.2698717948717948,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.07957820425724625,0.06159604454507571,0.03485014437916964
5,0.26103469682604175,0.280116334283001,0.27730294396961064,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.23292137681159408,0.10701908414583403,0.06601613063825586
6,0.5,0.5,0.5,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,1.0,0.962940714384732,1.0
7,0.2791704937299653,0.3214387464387465,0.3005341880341881,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.29113728487318863,0.26787117046347186,0.16344717713830578
8,0.25388571083908984,0.29719848053181386,0.2973765432098766,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.20997313179347848,0.17351323875976113,0.15020412227422145
9,0.24117636871303438,0.2917616334283001,0.29491927825261166,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.16917614356884048,0.15234970657548128,0.13989843672209562
10,0.48535753589326835,0.5095204178537514,0.40536562203228876,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.9529976902173914,1.0,0.6031066414418007
11,0.21973585679658225,0.2904202279202279,0.28397435897435885,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.10035210031702912,0.1471281364077442,0.09399581798267434
12,0.2785382029098379,0.36975308641975313,0.3227326685660019,0,-0.7897069386597588,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.2891076313405797,0.45594011367312015,0.25654684855123006
13,0.20977374472323806,0.2710944919278253,0.27368233618233617,13,-0.7902262552767619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.0683737205615943,0.07190055912388504,0.05083142487304622
14,0.29204040673393816,0.29269943019943023,0.30094966761633435,13,-0.7902262552767619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.33244970561594156,0.15600018483434197,0.16518968435726436
15,0.22054200387150646,0.2791666666666667,0.28156457739791074,13,-0.7902262552767619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.10293983242753585,0.10332239730141825,0.08388927611271572
16,0.2749090993103527,0.3332621082621082,0.29264007597340935,13,-0.7902262552767619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.2774582087862322,0.3138949216764469,0.13033953997809472
17,0.210083576360671,0.2765788224121557,0.2815764482431149,13,-0.7902262552767619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.06936828011775398,0.0932489256503853,0.08393906203325728
18,0.2787728847803512,0.29264007597340924,0.2977801519468186,13,-0.7902262552767619,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.2898609601449275,0.1557691419065656,0.151896843572638
19,0.20627286361686747,0.26266619183285855,0.26412630579297236,19,-0.7937271363831325,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.0571358922101447,0.0390924633796958,0.010753758837000854
20,0.2778978946566436,0.2792378917378917,0.29055080721747384,19,-0.7937271363831325,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.2870522418478261,0.10359964881474928,0.12157721796276028
21,0.2359440007167366,0.28766619183285846,0.29986942070275413,19,-0.7937271363831325,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.15238024230072458,0.13640774455893853,0.16065916558797244
22,0.29956815911553547,0.3405745489078822,0.31633428300094957,19,-0.7937271363831325,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.3566137907608689,0.3423594103784477,0.22971223737926902
23,0.23415439184613296,0.291025641025641,0.28606362773029437,19,-0.7937271363831325,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.1466355978260869,0.14948477427105902,0.10275813999800879
24,0.2570554645525758,0.27787274453941124,0.2793803418803419,19,-0.7937271363831325,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.22014804121376833,0.098285661475902,0.07472866673304827
25,0.2771338223508961,0.31783000949667617,0.3147554605887939,19,-0.7937271360329131,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.2845995697463766,0.25382376045469207,0.22309070994722707
26,0.21548581482233964,0.26745014245014254,0.27032288698955365,19,-0.7937271361709554,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.08670946557971033,0.05771452335843997,0.036742009359753386
27,0.2081613094834982,0.2860517568850901,0.28949430199430193,19,-0.7937271363823557,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.06319780344202934,0.13012337692343154,0.11714627103455148
28,0.2246488872240282,0.2924620132953466,0.2929249762583095,19,-0.7937271363823685,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.11612292798913064,0.1550760131232378,0.13153440207109418
29,0.20921776060713804,0.2823955365622033,0.2843779677113011,19,-0.7937271363825307,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.0665890115489132,0.1158911325724318,0.0956885392810918
30,0.20777285903144604,0.2795465337132005,0.2797008547008547,19,-0.793727136382665,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.06195087749094191,0.10480107203918491,0.07607288658767337
31,0.20884907155797094,0.27583095916429246,0.27892924976258304,19,-0.7937271363827421,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.06540551970108684,0.09033778476040795,0.07283680175246453
32,0.21715479183597464,0.28398622981956323,0.28118471035137704,19,-0.793727136382734,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.09206688179347869,0.12208308303682816,0.08229612665538232
33,0.2899987619362048,0.2998812915479582,0.2942782526115859,19,-0.7937271363827306,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.3258960258152174,0.18395637909523532,0.13720999701284495
34,0.21383740871484036,0.2710707502374169,0.27393162393162396,19,-0.7937271363827437,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.08141808197463765,0.0718081419527744,0.05187692920442146
35,0.21367340935256673,0.26733143399810066,0.2702279202279202,19,-0.793727136382765,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.08089164402173932,0.05725243750288767,0.036343721995419916
36,0.20763357685448547,0.28584995251661915,0.28419990503323833,19,-0.7937271363828244,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.06150378170289846,0.12933783096899354,0.09494175047296644
37,0.2094824311340242,0.285778727445394,0.2847578347578348,19,-0.7937271363829004,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.0674386039402178,0.12906057945566207,0.09728168873842521
38,0.5,0.5,0.5,19,-0.7937271363831077,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,1.0,0.962940714384732,1.0
39,0.21443670566391249,0.26779439696106344,0.27257834757834754,19,-0.7937271363830982,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.08334182518115918,0.0590545723395396,0.046201334262670694
40,0.23929407083841248,0.2909188034188034,0.2860754985754985,19,-0.7937271363830841,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.16313396739130415,0.14906889700106227,0.10280792591855034
41,0.209381782896519,0.2820868945868946,0.2847340930674265,19,-0.7937271363830741,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.06711552309782605,0.1146897093479966,0.09718211689734209
42,0.21344714349406302,0.2692307692307693,0.27319563152896487,19,-0.7937271363830768,363700,2,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep2_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep2_fold0_smac_roc_auc_cv,0.08016533061594239,0.06464581119171922,0.048790202130837776
